generation,mean_fitness,best_fitness
1132,4.656667,4.695000
1133,4.680000,4.765000
1134,4.659584,4.765000
1135,4.660417,4.705000
1136,3.775826,4.770000
1137,2.921235,4.775000
1138,3.776659,4.715000
1139,4.650833,4.735000
1140,4.669584,4.725000
1141,4.688333,4.765000
1142,4.633750,4.735000
1143,4.670417,4.750000
1144,4.651250,4.715000
1145,4.171250,4.755000
1146,4.666250,4.770000
1147,4.678334,4.750000
1148,4.666250,4.760000
1149,4.657917,4.770000
1150,4.659584,4.740000
1151,4.675417,4.755000
1152,4.670833,4.720000
1153,4.680834,4.770000
1154,4.645417,4.695000
1155,4.663750,4.715000
1156,4.665000,4.730000
1157,4.685000,4.770000
1158,4.649167,4.715000
1159,4.662084,4.770000
1160,4.678750,4.760000
1161,3.793326,4.735000
1162,4.648750,4.755000
1163,4.660833,4.765000
1164,4.692501,4.760000
1165,4.673750,4.755000
1166,4.656250,4.740000
1167,4.668334,4.750000
1168,4.661667,4.780000
1169,4.659584,4.750000
1170,4.677917,4.745000
1171,4.672083,4.750000
1172,4.656667,4.765000
1173,2.879152,4.730000
1174,4.202084,4.735000
1175,4.671250,4.770000
1176,3.767493,4.785000
1177,3.792493,4.740000
1178,4.660833,4.700000
1179,3.789576,4.750000
1180,4.687500,4.765000
1181,3.787493,4.740000
1182,3.757910,4.755000
1183,4.684166,4.755000
1184,4.670834,4.730000
1185,3.767492,4.745000
1186,4.676667,4.725000
1187,3.767493,4.710000
1188,4.684167,4.775000
1189,4.671667,4.735000
1190,4.680000,4.765000
1191,4.681667,4.740000
1192,3.774992,4.770000
1193,2.888735,4.740000
1194,3.763742,4.735000
1195,3.796659,4.770000
1196,4.684166,4.740000
1197,3.766659,4.745000
1198,1.980811,4.715000
1199,4.700417,4.780000
1200,4.661667,4.740000
1201,4.682084,4.745000
1202,3.763326,4.700000
1203,3.759159,4.725000
1204,3.778743,4.725000
1205,2.872902,4.750000
1206,4.644167,4.715000
1207,4.173334,4.730000
1208,3.783326,4.750000
1209,4.654583,4.745000
1210,2.887902,4.750000
1211,2.398319,4.700000
1212,3.772493,4.710000
1213,3.785826,4.745000
1214,3.780826,4.740000
1215,3.770409,4.750000
1216,4.665833,4.755000
1217,4.665416,4.725000
1218,3.752076,4.700000
1219,2.890819,4.715000
1220,3.782909,4.765000
1221,3.779159,4.755000
1222,4.651667,4.735000
1223,2.012894,4.755000
1224,4.675417,4.775000
1225,4.661251,4.720000
1226,4.644584,4.710000
1227,2.420402,4.745000
1228,1.983311,4.690000
1229,2.004144,4.720000
1230,2.007894,4.750000
1231,2.892485,4.755000
1232,1.104137,4.760000
1233,0.234546,4.745000
1234,2.886652,4.725000
1235,4.190834,4.725000
1236,3.780409,4.715000
1237,2.022061,4.765000
1238,2.910402,4.775000
1239,3.759576,4.730000
1240,1.997061,4.710000
1241,3.787909,4.750000
1242,2.002894,4.725000
1243,3.784576,4.775000
1244,0.631220,4.710000
1245,2.900819,4.730000
1246,2.431652,4.750000
1247,4.686667,4.735000
1248,3.792909,4.745000
1249,1.527478,4.755000
1250,1.999561,4.715000
1251,4.684166,4.725000
1252,2.904152,4.740000
1253,3.796243,4.775000
1254,1.994561,4.715000
1255,2.882068,4.730000
1256,2.896652,4.735000
1257,4.660417,4.730000
1258,2.907902,4.760000
1259,1.107887,4.695000
1260,2.877485,4.750000
1261,0.624554,4.715000
1262,2.015811,4.770000
1263,2.850826,4.745000
1264,2.825409,4.715000
1265,1.997478,4.735000
1266,2.897902,4.735000
1267,2.348326,4.725000
1268,3.784159,4.750000
1269,3.328326,4.740000
1270,2.882069,4.755000
1271,3.784159,4.750000
1272,4.646250,4.745000
1273,4.685000,4.730000
1274,3.779159,4.735000
1275,4.696667,4.770000
1276,4.675000,4.730000
1277,3.763325,4.730000
1278,4.654583,4.730000
1279,3.807076,4.770000
1280,4.209167,4.760000
1281,4.647083,4.705000
1282,3.779159,4.720000
1283,2.880402,4.735000
1284,3.757493,4.695000
1285,4.686666,4.750000
1286,3.788326,4.750000
1287,3.768327,4.725000
1288,2.901652,4.745000
1289,4.694583,4.755000
1290,2.876235,4.715000
1291,3.777076,4.705000
1292,1.521644,4.730000
1293,0.995402,4.710000
1294,2.897485,4.765000
1295,4.212500,4.760000
1296,2.914985,4.785000
1297,-0.676712,4.705000
1298,2.914985,4.765000
1299,2.008311,4.760000
1300,2.901652,4.740000
1301,3.774575,4.720000
1302,3.324992,4.780000
1303,1.104970,4.715000
1304,2.007894,4.720000
1305,2.909151,4.750000
1306,2.000811,4.735000
1307,4.677917,4.750000
1308,4.687500,4.755000
1309,1.105803,4.720000
1310,2.017061,4.725000
1311,3.789576,4.750000
1312,-0.720454,4.735000
1313,2.882485,4.720000
1314,2.884985,4.745000
1315,4.652916,4.720000
1316,1.519561,4.690000
1317,1.999144,4.750000
1318,0.214546,4.715000
1319,2.004144,4.735000
1320,1.517894,4.745000
1321,0.203296,4.670000
1322,2.017478,4.765000
1323,2.867485,4.715000
1324,3.795409,4.760000
1325,2.009978,4.765000
1326,3.780826,4.745000
1327,2.887485,4.730000
1328,0.227463,4.755000
1329,1.990811,4.735000
1330,2.899152,4.760000
1331,2.913319,4.755000
1332,2.912485,4.760000
1333,2.899568,4.750000
1334,2.006644,4.765000
1335,0.245796,4.760000
1336,0.227046,4.775000
1337,1.988728,4.735000
1338,2.900402,4.780000
1339,-1.558385,4.735000
1340,0.222879,4.710000
1341,3.797493,4.745000
1342,0.234963,4.740000
1343,2.916235,4.745000
1344,0.226629,4.720000
1345,2.025811,4.755000
1346,1.109554,4.740000
1347,0.224129,4.755000
1348,0.227879,4.760000
1349,1.097887,4.695000
1350,1.068311,4.770000
1351,3.782909,4.745000
1352,1.114554,4.720000
1353,4.660000,4.735000
1354,3.796659,4.770000
1355,0.225379,4.735000
1356,2.898319,4.740000
1357,2.021644,4.760000
1358,1.513728,4.750000
1359,-2.504219,4.705000
1360,-0.671295,4.715000
1361,-0.257537,4.695000
1362,2.015394,4.730000
1363,-0.683795,4.685000
1364,0.204546,4.685000
1365,-1.198371,4.695000
1366,-0.241704,4.750000
1367,-0.668795,4.725000
1368,1.109137,4.720000
1369,1.109553,4.725000
1370,1.550394,4.755000
1371,-0.685045,4.705000
1372,0.231629,4.725000
1373,-1.555886,4.720000
1374,0.637470,4.710000
1375,2.006644,4.770000
1376,0.221629,4.705000
1377,-2.445060,4.720000
1378,0.229963,4.735000
1379,0.227879,4.765000
1380,0.636637,4.745000
1381,1.993728,4.715000
1382,-0.252121,4.715000
1383,-0.668378,4.720000
1384,1.877076,4.725000
1385,1.081228,4.750000
1386,1.126637,4.755000
1387,0.641220,4.725000
1388,-1.146295,4.715000
1389,0.229546,4.740000
1390,0.225796,4.730000
1391,2.002061,4.765000
1392,-0.655045,4.760000
1393,1.117887,4.760000
1394,1.107887,4.710000
1395,2.021228,4.755000
1396,0.639137,4.755000
1397,1.109137,4.750000
1398,-3.386310,4.730000
1399,-2.617121,4.675000
1400,-1.548386,4.735000
1401,-0.722537,4.720000
1402,-4.227992,4.730000
1403,-1.130878,4.765000
1404,-1.553386,4.710000
1405,-1.557552,4.725000
1406,-0.653795,4.765000
1407,-1.142545,4.740000
1408,0.223296,4.745000
1409,1.537478,4.740000
1410,-0.667128,4.705000
1411,1.107887,4.745000
1412,-2.455060,4.675000
1413,0.228713,4.745000
1414,-1.550052,4.760000
1415,2.897485,4.720000
1416,2.002061,4.720000
1417,-0.255037,4.720000
1418,2.415818,4.755000
1419,2.023727,4.755000
1420,1.117053,4.720000
1421,-2.455893,4.685000
1422,0.217463,4.750000
1423,1.042470,4.705000
1424,0.221629,4.710000
1425,-0.241287,4.735000
1426,-0.658795,4.745000
1427,1.109554,4.755000
1428,3.796659,4.755000
1429,-1.140045,4.705000
1430,0.223713,4.740000
1431,1.125387,4.730000
1432,2.006228,4.740000
1433,-0.659628,4.745000
1434,0.212879,4.705000
1435,0.581228,4.695000
1436,-0.650045,4.755000
1437,-0.662545,4.710000
1438,0.636220,4.720000
1439,-0.664211,4.700000
1440,-0.715871,4.770000
1441,-1.550886,4.760000
1442,-2.445060,4.720000
1443,-0.643378,4.755000
1444,-1.558386,4.750000
1445,-1.552969,4.745000
1446,-2.447560,4.760000
1447,-1.566719,4.700000
1448,-0.248371,4.730000
1449,-0.660045,4.760000
1450,-0.662545,4.715000
1451,-2.437560,4.760000
1452,-1.554636,4.755000
1453,-2.443393,4.720000
1454,-2.453809,4.685000
1455,-0.667545,4.750000
1456,-0.653378,4.755000
1457,-1.552136,4.735000
1458,0.238713,4.760000
1459,-1.549219,4.755000
1460,-3.331734,4.735000
1461,-0.661295,4.755000
1462,-1.556719,4.730000
1463,-0.246287,4.730000
1464,-1.556719,4.745000
1465,-0.665461,4.740000
1466,1.537477,4.745000
1467,0.233713,4.760000
1468,0.224129,4.750000
1469,0.237879,4.775000
1470,-1.540469,4.735000
1471,-2.446310,4.740000
1472,1.129137,4.730000
1473,0.226629,4.755000
1474,-1.550886,4.760000
1475,-4.226325,4.690000
1476,-1.565886,4.695000
1477,0.164553,4.720000
1478,-0.729204,4.680000
1479,2.001644,4.715000
1480,-1.566719,4.670000
1481,3.310409,4.720000
1482,-0.658795,4.735000
1483,-1.127128,4.730000
1484,-3.336317,4.725000
1485,-1.130045,4.735000
1486,-0.727121,4.705000
1487,-0.646711,4.755000
1488,-1.542969,4.770000
1489,0.241213,4.765000
1490,0.231213,4.760000
1491,-0.675878,4.680000
1492,-2.914643,4.765000
1493,-4.228408,4.705000
1494,2.015394,4.740000
1495,-1.557969,4.730000
1496,-1.555469,4.715000
1497,0.220379,4.700000
1498,-2.445893,4.730000
1499,-3.339651,4.695000
1500,-0.655045,4.755000
1501,-0.655461,4.750000
1502,-0.657128,4.740000
1503,-4.227575,4.695000
1504,-1.555886,4.745000
1505,-1.148378,4.690000
1506,-0.661712,4.755000
1507,-0.661295,4.725000
1508,2.007478,4.765000
1509,-2.034219,4.765000
1510,0.259963,4.785000
1511,0.243296,4.760000
1512,0.642470,4.720000
1513,1.132053,4.770000
1514,-3.805067,4.735000
1515,-2.436727,4.760000
1516,-1.135878,4.750000
1517,-2.974219,4.710000
1518,-0.249621,4.735000
1519,0.229129,4.730000
1520,-2.029219,4.750000
1521,-3.337567,4.700000
1522,-0.650878,4.760000
1523,-2.923810,4.690000
1524,-2.914227,4.725000
1525,0.239963,4.770000
1526,0.232879,4.765000
1527,-1.553802,4.715000
1528,-3.334651,4.715000
1529,-0.708371,4.730000
1530,-0.655878,4.760000
1531,-2.445477,4.710000
1532,-2.439643,4.735000
1533,0.231629,4.725000
1534,1.133303,4.745000
1535,-1.130878,4.725000
1536,1.142887,4.755000
1537,-0.233371,4.730000
1538,-3.807567,4.705000
1539,0.653720,4.745000
1540,-1.547136,4.725000
1541,-4.703408,4.660000
1542,-1.604211,4.775000
1543,-2.023386,4.740000
1544,-2.447560,4.730000
1545,0.638303,4.715000
1546,-1.123378,4.780000
1547,-0.244204,4.725000
1548,-1.555052,4.750000
1549,-0.234621,4.740000
1550,-0.668795,4.700000
1551,-2.433810,4.740000
1552,-0.720871,4.710000
1553,-1.555469,4.715000
1554,1.998728,4.720000
1555,2.009561,4.755000
1556,1.118303,4.745000
1557,2.025394,4.775000
1558,2.891235,4.775000
1559,0.243296,4.755000
1560,1.544977,4.765000
1561,-0.254621,4.700000
1562,0.659970,4.740000
1563,2.419985,4.765000
1564,-0.244204,4.725000
1565,1.134970,4.765000
1566,0.222879,4.735000
1567,0.225796,4.715000
1568,0.227879,4.725000
1569,-2.914227,4.725000
1570,-1.124628,4.765000
1571,-1.550052,4.755000
1572,-1.540052,4.765000
1573,-4.223825,4.745000
1574,-4.230491,4.690000
1575,-1.136711,4.745000
1576,-1.135462,4.725000
1577,-1.549636,4.720000
1578,-2.494219,4.745000
1579,-1.541719,4.765000
1580,-3.333401,4.745000
1581,-2.028386,4.735000
1582,-1.552969,4.715000
1583,-0.657128,4.750000
1584,0.235796,4.760000
1585,-0.663378,4.725000
1586,-0.243371,4.770000
1587,2.029561,4.755000
1588,0.649970,4.730000
1589,-1.545053,4.765000
1590,-1.551719,4.745000
1591,1.130803,4.740000
1592,0.229963,4.740000
1593,2.014144,4.735000
1594,-2.443810,4.730000
1595,1.125387,4.740000
1596,-1.556719,4.710000
1597,0.238713,4.760000
1598,0.240379,4.750000
1599,1.129137,4.755000
1600,-0.674628,4.690000
1601,0.655387,4.735000
1602,2.028728,4.740000
1603,-1.133795,4.780000
1604,-1.537969,4.765000
1605,-0.245037,4.765000
1606,1.103720,4.700000
1607,1.121637,4.760000
1608,-0.655878,4.725000
1609,-0.243371,4.720000
1610,0.231213,4.735000
1611,1.129553,4.775000
1612,-0.651712,4.750000
1613,-0.643795,4.740000
1614,0.233713,4.740000
1615,-0.658795,4.750000
1616,-0.664628,4.745000
1617,2.013727,4.725000
1618,-0.665045,4.705000
1619,0.229546,4.740000
1620,-0.659628,4.735000
1621,-2.435477,4.750000
1622,0.230796,4.720000
1623,1.113720,4.725000
1624,1.112054,4.750000
1625,2.021645,4.740000
1626,-1.561719,4.705000
1627,1.120803,4.750000
1628,2.898319,4.750000
1629,1.990394,4.710000
1630,-3.811734,4.680000
1631,-0.253371,4.680000
1632,-0.681712,4.685000
1633,0.657887,4.755000
1634,-2.561295,4.695000
1635,0.654553,4.755000
1636,0.241213,4.765000
1637,1.133303,4.765000
1638,0.231213,4.755000
1639,1.132887,4.785000
1640,-2.446310,4.705000
1641,-0.651712,4.735000
1642,0.659970,4.755000
1643,0.651220,4.740000
1644,2.027894,4.760000
1645,-0.649628,4.745000
1646,0.652053,4.735000
1647,0.651637,4.755000
1648,0.239963,4.755000
1649,-1.543386,4.745000
1650,1.120803,4.720000
1651,0.233713,4.735000
1652,0.229546,4.735000
1653,2.011228,4.750000
1654,0.235796,4.760000
1655,-2.024219,4.740000
1656,1.118720,4.735000
1657,-1.552969,4.735000
1658,2.031228,4.755000
1659,-1.551719,4.755000
1660,0.222463,4.720000
1661,-0.665461,4.720000
1662,-1.538386,4.755000
1663,-1.148378,4.725000
1664,-0.717954,4.715000
1665,0.237463,4.775000
1666,-0.674628,4.705000
1667,1.102470,4.725000
1668,2.908735,4.760000
1669,2.917068,4.765000
1670,0.216629,4.720000
1671,0.240379,4.745000
1672,-0.667545,4.755000
1673,1.112470,4.725000
1674,-2.438810,4.730000
1675,-1.555469,4.715000
1676,0.235379,4.740000
1677,-0.660045,4.745000
1678,-2.455060,4.710000
1679,-1.140462,4.715000
1680,-0.251287,4.725000
1681,-2.920893,4.735000
1682,-0.246287,4.735000
1683,-0.247537,4.730000
1684,-1.130878,4.730000
1685,0.226213,4.715000
1686,2.011228,4.755000
1687,0.232879,4.715000
1688,0.656220,4.730000
1689,-3.341317,4.695000
1690,0.227463,4.700000
1691,1.103303,4.730000
1692,-1.545052,4.765000
1693,2.008728,4.720000
1694,3.784992,4.755000
1695,-0.665878,4.740000
1696,0.239129,4.750000
1697,-1.555052,4.720000
1698,-0.660462,4.755000
1699,-1.555469,4.700000
1700,1.120387,4.735000
1701,1.113720,4.715000
1702,1.136637,4.765000
1703,0.235379,4.760000
1704,-1.543803,4.775000
1705,-0.664212,4.730000
1706,2.027061,4.735000
1707,0.239546,4.750000
1708,-3.335484,4.710000
1709,-2.428810,4.760000
1710,-5.116749,4.705000
1711,1.142053,4.775000
1712,1.125803,4.785000
1713,-3.342984,4.715000
1714,2.018728,4.745000
1715,-0.658795,4.745000
1716,1.131637,4.725000
1717,-0.639628,4.780000
1718,0.224546,4.735000
1719,-1.558802,4.700000
1720,1.126220,4.740000
1721,-0.657128,4.715000
1722,1.114970,4.725000
1723,-1.553802,4.700000
1724,-1.545886,4.755000
1725,-1.547969,4.765000
1726,-1.557552,4.710000
1727,2.908735,4.725000
1728,1.120803,4.730000
1729,1.132054,4.760000
1730,-0.672128,4.700000
1731,0.237879,4.725000
1732,0.220796,4.695000
1733,-0.665045,4.745000
1734,-1.551302,4.725000
1735,-3.331734,4.725000
1736,-0.662545,4.760000
1737,1.109553,4.755000
1738,2.011644,4.740000
1739,1.117470,4.735000
1740,-2.452143,4.690000
1741,-0.663795,4.745000
1742,-0.662545,4.725000
1743,0.239129,4.740000
1744,-0.651295,4.765000
1745,-0.657545,4.740000
1746,-1.547969,4.760000
1747,0.229963,4.740000
1748,-0.662128,4.740000
1749,0.234963,4.775000
1750,-1.550052,4.755000
1751,-1.551302,4.760000
1752,0.221629,4.715000
1753,-1.547969,4.720000
1754,0.229129,4.745000
1755,1.129137,4.740000
1756,-2.425893,4.770000
1757,2.909569,4.740000
1758,1.108303,4.730000
1759,1.099137,4.695000
1760,0.197879,4.700000
1761,0.642887,4.710000
1762,-2.447560,4.705000
1763,0.233713,4.745000
1764,1.123303,4.755000
1765,1.121220,4.730000
1766,0.222879,4.730000
1767,0.224546,4.700000
1768,0.232046,4.735000
1769,-2.450060,4.710000
1770,0.232463,4.760000
1771,1.125803,4.750000
1772,-0.680878,4.710000
1773,0.229963,4.720000
1774,-1.554219,4.720000
1775,2.933735,4.780000
1776,0.237879,4.750000
1777,1.120803,4.745000
1778,-0.653795,4.745000
1779,-2.442976,4.730000
1780,-5.113832,4.740000
1781,2.016644,4.770000
1782,2.023311,4.755000
1783,1.142470,4.760000
1784,1.109553,4.720000
1785,-1.553386,4.730000
1786,1.132053,4.755000
1787,2.028311,4.770000
1788,1.122470,4.735000
1789,0.240796,4.770000
1790,1.108720,4.710000
1791,-0.661712,4.705000
1792,1.119970,4.780000
1793,-1.548802,4.725000
1794,-3.335484,4.735000
1795,2.899985,4.755000
1796,-0.674628,4.705000
1797,-1.555469,4.720000
1798,2.018311,4.750000
1799,2.012894,4.750000
1800,0.241629,4.750000
1801,0.227046,4.760000
1802,1.109553,4.700000
1803,2.017478,4.725000
1804,-1.565469,4.675000
1805,-0.662545,4.735000
1806,-1.552136,4.760000
1807,0.239546,4.745000
1808,1.118720,4.740000
1809,1.120387,4.725000
1810,1.118720,4.725000
1811,-2.440893,4.760000
1812,1.124137,4.725000
1813,0.227879,4.750000
1814,0.241629,4.740000
1815,0.219963,4.730000
1816,-0.671711,4.705000
1817,0.641637,4.730000
1818,-0.660878,4.775000
1819,2.002478,4.750000
1820,0.238713,4.745000
1821,2.911652,4.755000
1822,-0.662962,4.765000
1823,2.878735,4.700000
1824,-0.656295,4.730000
1825,1.109553,4.715000
1826,1.129137,4.770000
1827,-0.667545,4.705000
1828,1.123303,4.750000
1829,1.123304,4.755000
1830,0.232046,4.755000
1831,1.125387,4.775000
1832,1.119553,4.730000
1833,1.129553,4.780000
1834,2.027478,4.780000
1835,0.245796,4.775000
1836,-0.248371,4.705000
1837,0.240796,4.765000
1838,-1.552553,4.725000
1839,3.804576,4.755000
1840,1.119137,4.745000
1841,2.000811,4.705000
1842,-2.438810,4.730000
1843,-2.443393,4.705000
1844,0.229129,4.725000
1845,-0.651712,4.760000
1846,2.015811,4.745000
1847,1.994561,4.695000
1848,-0.663795,4.745000
1849,0.242463,4.755000
1850,1.125803,4.755000
1851,0.233296,4.745000
1852,-1.555886,4.730000
1853,0.247879,4.775000
1854,-1.538386,4.765000
1855,0.223296,4.735000
1856,0.234129,4.740000
1857,1.126220,4.735000
1858,-0.658795,4.745000
1859,2.016227,4.750000
1860,1.139137,4.765000
1861,1.129553,4.780000
1862,2.018311,4.730000
1863,3.809576,4.755000
1864,-0.657128,4.770000
1865,-0.645045,4.765000
1866,-0.671295,4.695000
1867,1.119970,4.760000
1868,-1.544636,4.735000
1869,1.139970,4.780000
1870,-0.662128,4.730000
1871,-0.669628,4.725000
1872,-0.650045,4.770000
1873,2.917902,4.755000
1874,-3.339234,4.715000
1875,-2.431310,4.775000
1876,0.238713,4.760000
1877,-0.656712,4.760000
1878,-2.434226,4.755000
1879,0.238713,4.760000
1880,0.248713,4.750000
1881,0.224129,4.735000
1882,2.892485,4.715000
1883,-0.664212,4.715000
1884,2.012478,4.730000
1885,2.002478,4.740000
1886,1.141220,4.760000
1887,0.227879,4.725000
1888,2.924569,4.765000
1889,-0.662128,4.700000
1890,-0.662545,4.735000
1891,2.890402,4.735000
1892,-2.444227,4.725000
1893,0.237463,4.750000
1894,-1.557969,4.700000
1895,-1.552969,4.740000
1896,-0.661295,4.735000
1897,1.127053,4.780000
1898,0.227463,4.740000
1899,-1.547969,4.715000
1900,1.128720,4.755000
1901,2.016227,4.755000
1902,1.995811,4.725000
1903,0.232879,4.755000
1904,1.128720,4.735000
1905,1.125387,4.725000
1906,1.134553,4.775000
1907,1.129137,4.760000
1908,-0.645878,4.785000
1909,1.123303,4.765000
1910,2.021644,4.770000
1911,2.902902,4.735000
1912,1.123303,4.760000
1913,0.226213,4.715000
1914,-2.434643,4.760000
1915,-1.557969,4.715000
1916,-0.655462,4.750000
1917,0.225379,4.745000
1918,-0.658795,4.755000
1919,2.032894,4.745000
1920,1.122887,4.765000
1921,0.228296,4.740000
1922,-0.656295,4.765000
1923,2.037061,4.765000
1924,0.240796,4.755000
1925,0.225379,4.740000
1926,0.230796,4.730000
1927,0.228713,4.740000
1928,-0.653795,4.740000
1929,1.126637,4.740000
1930,2.921235,4.750000
1931,2.923318,4.770000
1932,2.021228,4.760000
1933,2.022895,4.760000
1934,-1.548386,4.710000
1935,-0.652961,4.755000
1936,0.247463,4.770000
1937,0.232879,4.765000
1938,3.797909,4.750000
1939,2.014978,4.755000
1940,2.910402,4.745000
1941,2.003728,4.750000
1942,0.227463,4.755000
1943,-0.667545,4.730000
1944,-1.541302,4.770000
1945,0.227879,4.735000
1946,2.018311,4.745000
1947,0.234963,4.725000
1948,2.027478,4.760000
1949,2.893735,4.740000
1950,-0.669212,4.705000
1951,1.124970,4.725000
1952,2.050811,4.760000
1953,-2.428393,4.780000
1954,2.039144,4.785000
1955,2.002894,4.740000
1956,0.232463,4.745000
1957,-0.650878,4.770000
1958,2.011228,4.725000
